Material Cost (R),Material Charges (R),Asset ID,Install Date,Asset MFG Date,In Service?,Model Number,Model Number MFG,Manufacturer ID
0,0,MX1771296,11/5/2019,,TRUE,1000,P1160B,HILL-ROM
0,0,MX1822684,5/14/2019,7/16/2018,TRUE,VERSACARE,P3200,HILL-ROM
0,0,176736,4/12/2022,,TRUE,CENTRELLA,P7900B200467,HILL-ROM
0,0,176906,4/12/2022,,TRUE,CENTRELLA,P7900B200467,HILL-ROM
1987.93,2286.12,EE169764,7/24/2019,,TRUE,EVOLUTION,EVOLUTION,SIZEWISE
0,0,112343,2/28/2017,11/1/2011,TRUE,GYNNIE,1061,Stryker
0,0,125523,10/18/2016,6/1/2009,TRUE,M-SERIES,1015,Stryker
91.58,112.53,19530,9/13/2022,3/1/2015,TRUE,PRIME ZOOM,1125,Stryker
0,0,78538,10/21/2019,,TRUE,M-SERIES,1015,Arjo
79.18,79.18,93354,10/25/2019,9/1/2008,TRUE,M-SERIES,1015,Stryker
0,0,159656,10/31/2019,,TRUE,PROGRESSA,P7500A000912,HILL-ROM
0,0,MX1992974,7/6/2023,,TRUE,EVOLUTION,33060400,SIZEWISE
0,0,MX1993209,7/6/2023,,TRUE,EVOLUTION,33060400,SIZEWISE
325.41,392.52,MX2052609,1/31/2020,12/9/2019,TRUE,CENTRELLA,P7900B100242,HILL-ROM
0,0,MX210939,5/14/2019,,TRUE,SPIRIT SELECT,5700,Stryker
0,0,MX2585030,11/18/2021,,TRUE,,,HILL-ROM
663.85,763.43,33009,12/9/2022,,TRUE,EYE SURGERY STRETCHER,1079,Stryker
0,0,MX1645497,2/4/2020,9/21/2017,TRUE,VERSACARE,P3200K000122,HILL-ROM
0,0,MX1669560,12/10/2019,11/1/2017,TRUE,S3 PATRIOT,3002S3,Stryker
0,0,19853,9/9/2022,,TRUE,SPIRIT SELECT,N3A02BCEFM,CHG
0,0,EE144888,2/14/2024,,TRUE,PROCUITY,,Stryker
0,0,EE145080,2/14/2024,,TRUE,Procuity,,Stryker
0,0,EE145308,2/14/2024,,TRUE,Procuity,,Stryker
0,0,EE146964,7/24/2019,2/1/2015,TRUE,SECURE S3,3005S3EX,Stryker
1919.05,1823.16,MX1928259,11/12/2019,,TRUE,PROGRESSA,P7500A000554,HILL-ROM
0,0,130981,10/21/2019,10/1/2014,TRUE,ENTERPRISE,9800,Arjo
0,0,13135,3/1/2023,9/1/2008,TRUE,SECURE,3002,Stryker
0,0,16607,9/9/2022,,TRUE,SPIRIT SELECT,N6E2T3,CHG
0,0,0605 080390,11/4/2022,,TRUE,M-SERIES,1015,Stryker
179.56,179.56,125437,11/15/2016,12/1/1998,TRUE,RENAISSANCE,1711,Stryker
0,0,136503,1/31/2019,,TRUE,MOBILECARE,FHC 7101,FUTURE HEALTH CONCEPTS
118.67,136.47,86003,10/25/2019,,TRUE,M-SERIES,1015,Stryker
75.05,92.83,MX2220018,11/3/2022,7/1/2020,TRUE,ZOOM,1125,Stryker
65.69,82.11,08293,11/9/2022,7/30/2002,TRUE,TOTALCARE,P1900F005610,Stryker
99.03,113.89,MX2052554,1/31/2020,12/19/2019,TRUE,CENTRELLA,P7900B100242,HILL-ROM
0,0,8055,5/18/2016,,TRUE,UCXTBED,UCXTBED,JOERNS
0,0,8065,5/18/2016,,TRUE,UCXTBED,UCXTBED,JOERNS
0,0,8354,5/18/2016,,TRUE,RESIDENT LTC,P870D000011,HILL-ROM
0,0,EE146973,2/9/2017,2/1/2015,TRUE,SECURE S3,3005S3EX,Stryker
0,0,EE183332,5/17/2021,,TRUE,CENTRELLA,P7900,HILL-ROM
1487.38,1518.82,MX1716343,9/18/2019,9/2/2016,TRUE,PROGRESSA,P7500A000936,HILL-ROM
0,0,8030,5/18/2016,,TRUE,UCXTBED,UCXTBED,JOERNS
37.06,40.86,13096,11/6/2022,9/1/2008,TRUE,SECURE,3002,Stryker
0,0,131412,2/27/2020,10/1/2014,TRUE,ENTERPRISE,9800,Arjo
0,0,176817,4/12/2022,,TRUE,CENTRELLA,P7900B200467,HILL-ROM
0,0,MX1678459,12/11/2019,11/1/2017,TRUE,S3 PATRIOT,3002S3,Stryker
0,0,MX1993245,7/6/2023,,TRUE,EVOLUTION,33060400,SIZEWISE
0,0,18013,9/19/2022,11/1/2013,TRUE,S3,3005,Stryker
0,0,EE144741VASD,2/14/2024,,TRUE,Procuity,,Stryker
0,0,EE145259,2/14/2024,,TRUE,Procuity,,Stryker
0,0,EE191243,1/5/2021,,TRUE,CENTRELLA,P7900,HILL-ROM
673.49,673.49,076843,1/22/2018,,TRUE,TOTALCARE,P1900L006247,HILL-ROM
